Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20171228;9;21700;19946,825
20171228;10;22100;20737,763
20171228;11;22300;21077,750
20171228;12;22400;21387,725
20171228;13;22500;21476,725
20171228;14;22600;21739,013
20171228;15;22300;21522,488
20171228;16;22800;21606,763
20171228;17;23600;22304,750
20171228;18;23500;22154,000
20171228;19;23100;21741,750
20171228;20;22800;21494,638
20171228;21;22200;20838,450
20171228;22;21000;19743,463
20171228;23;19600;18478,650
20171228;24;18100;17093,525
20171229;1;16300;16101,075
20171229;2;15600;15559,913
20171229;3;15200;15292,438
20171229;4;15200;15229,325
20171229;5;15400;15452,375
20171229;6;16500;16024,700
20171229;7;18600;17818,213
20171229;8;19600;19243,775
20171229;9;20700;20200,425
20171229;10;21300;20907,863
20171229;11;21500;21189,913
20171229;12;21500;21417,963
20171229;13;21600;21462,688
20171229;14;21700;21654,413
20171229;15;21300;21396,363
20171229;16;21900;21441,288
20171229;17;23000;22245,175
20171229;18;22800;22201,975
20171229;19;22500;21873,550
20171229;20;22400;21599,463
20171229;21;21600;20974,188
20171229;22;20500;19737,725
20171229;23;19200;18576,425
20171229;24;17600;17400,063
20171230;1;16900;16252,413
20171230;2;16100;15557,350
20171230;3;15600;15167,850
20171230;4;15500;15082,525
20171230;5;15500;15197,675
20171230;6;15800;15440,238
20171230;7;16800;16270,563
20171230;8;17600;16866,588
20171230;9;18500;17706,213
20171230;10;19400;18757,238
20171230;11;19700;19296,438
20171230;12;19700;19506,650
20171230;13;19700;19403,188
20171230;14;19800;19456,975
20171230;15;19600;19220,863
20171230;16;20700;19553,388
20171230;17;21400;20906,375
20171230;18;21400;20900,900
20171230;19;21200;20589,825
20171230;20;21000;20413,125
20171230;21;20400;19874,200
20171230;22;19400;18784,625
20171230;23;18100;17709,863
20171230;24;16800;16451,788
20171231;1;15600;15280,925
20171231;2;14800;14513,975
20171231;3;14400;14086,700
20171231;4;14300;13818,150
20171231;5;14300;13792,450
20171231;6;14600;13846,088
20171231;7;15400;14233,600
20171231;8;15800;14612,150
20171231;9;17000;15077,500
20171231;10;17800;16145,238
20171231;11;18200;16879,338
20171231;12;18300;17149,063
20171231;13;18300;17382,425
20171231;14;18400;17754,963
20171231;15;18300;17746,913
20171231;16;19100;17833,988
20171231;17;19800;19107,775
20171231;18;19800;19314,238
20171231;19;19400;18961,575
20171231;20;18600;18278,663
20171231;21;17500;17171,638
20171231;22;16700;16433,225
20171231;23;16300;15968,388
20171231;24;15800;15504,775
