Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20181004;3;16200;16137,513
20181004;4;16300;16261,275
20181004;5;16700;16605,225
20181004;6;18000;17325,713
20181004;7;20600;19808,225
20181004;8;21900;21609,038
20181004;9;22600;22581,900
20181004;10;22600;22763,863
20181004;11;22700;22546,813
20181004;12;22800;22641,300
20181004;13;22850;22579,888
20181004;14;22850;22591,900
20181004;15;22450;22198,188
20181004;16;22150;21933,338
20181004;17;21850;21767,563
20181004;18;21800;21699,525
20181004;19;23600;22667,888
20181004;20;23700;23676,788
20181004;21;22700;23102,950
20181004;22;21200;21484,225
20181004;23;19400;19623,125
20181004;24;18200;18262,375
20181005;1;17000;17387,650
20181005;2;16500;16726,138
20181005;3;16200;16335,175
20181005;4;16250;16363,388
20181005;5;16700;16604,463
20181005;6;18000;17490,575
20181005;7;20700;19884,238
20181005;8;21850;21558,300
20181005;9;22450;22424,175
20181005;10;22450;22535,813
20181005;11;22400;22299,950
20181005;12;22500;22500,100
20181005;13;22550;22540,638
20181005;14;22550;22441,175
20181005;15;22150;21938,650
20181005;16;21800;21606,325
20181005;17;21600;21172,225
20181005;18;21600;21041,863
20181005;19;23300;21890,400
20181005;20;23400;22874,350
20181005;21;22600;22368,313
20181005;22;21000;20880,150
20181005;23;19300;19328,363
20181005;24;18150;18088,550
20181006;1;17100;16977,450
20181006;2;16500;16490,788
20181006;3;15950;15978,525
20181006;4;15850;15923,888
20181006;5;16000;16017,938
20181006;6;16200;16150,463
20181006;7;17250;16871,275
20181006;8;18750;17998,975
20181006;9;19850;19296,763
20181006;10;20200;19930,663
20181006;11;20400;20009,500
20181006;12;20400;20007,175
20181006;13;20300;19762,200
20181006;14;20100;19343,925
20181006;15;19400;18746,125
20181006;16;19000;18322,525
20181006;17;18800;18144,963
20181006;18;19100;18280,388
20181006;19;20700;19445,400
20181006;20;20650;20209,588
20181006;21;20000;19514,000
20181006;22;18700;18331,363
20181006;23;17700;17114,913
20181006;24;16600;16049,663
20181007;1;15200;15095,475
20181007;2;14600;14457,725
20181007;3;14100;14072,450
20181007;4;14000;13927,913
20181007;5;14100;14010,938
20181007;6;14100;14085,988
20181007;7;14500;14337,575
20181007;8;15200;14832,838
20181007;9;16200;15947,450
20181007;10;17000;16761,550
20181007;11;17400;17302,888
20181007;12;17500;17422,750
20181007;13;17500;17414,413
20181007;14;17500;17316,075
20181007;15;17000;16914,175
20181007;16;16700;16584,250
20181007;17;16700;16482,125
20181007;18;17400;16863,475
20181007;19;19100;18370,638
20181007;20;19100;19369,088
20181007;21;18700;18830,863
20181007;22;17700;17825,613
20181007;23;17000;16929,350
20181007;24;15700;15756,263
20181008;1;14900;15083,863
20181008;2;14450;14748,188
20181008;3;14400;14554,163
20181008;4;14600;14579,825
20181008;5;15300;14960,263
20181008;6;17100;15968,850
20181008;7;20100;19016,850
20181008;8;21500;21125,413
20181008;9;22350;22174,663
20181008;10;22400;22346,013
20181008;11;22350;22132,013
20181008;12;22400;22363,325
20181008;13;22500;22363,575
20181008;14;22550;22372,288
20181008;15;22100;21951,013
20181008;16;21800;21812,763
20181008;17;21450;21471,625
20181008;18;21650;21508,400
20181008;19;23400;22724,888
20181008;20;23500;23445,313
20181008;21;22800;22777,938
20181008;22;21300;21194,325
20181008;23;19600;19441,575
20181008;24;18200;18108,988
20181009;1;17300;17171,925
20181009;2;16700;16606,775
20181009;3;16400;16352,338
20181009;4;16600;16423,413
20181009;5;17100;16677,713
20181009;6;18400;17559,450
20181009;7;21000;20143,463
20181009;8;22200;21673,738
20181009;9;22800;22503,913
20181009;10;22700;22689,350
20181009;11;22600;22290,575
20181009;12;22600;22475,750
20181009;13;22700;22375,800
20181009;14;22800;22324,875
20181009;15;22200;21946,588
20181009;16;21800;21786,325
20181009;17;21400;21586,913
20181009;18;21600;21660,500
20181009;19;23600;22973,850
20181009;20;23700;23651,763
20181009;21;22900;22894,713
20181009;22;21400;21224,913
20181009;23;19700;19426,938
20181009;24;18300;18014,100
20181010;1;17300;17048,863
20181010;2;16700;16521,713
20181010;3;16400;16229,388
20181010;4;16500;16323,088
20181010;5;17000;16615,688
20181010;6;18300;17432,813
20181010;7;21100;20071,775
20181010;8;22200;21780,638
20181010;9;22600;22558,050
20181010;10;22600;22583,738
20181010;11;22500;22223,888
20181010;12;22500;22432,363
20181010;13;22600;22428,600
20181010;14;22700;22256,625
20181010;15;22200;21850,250
20181010;16;21700;21822,250
20181010;17;21400;21619,100
20181010;18;21600;21546,750
20181010;19;23700;22599,875
20181010;20;23600;23459,588
20181010;21;23000;22735,300
20181010;22;21500;20999,188
20181010;23;19700;19282,013
20181010;24;18300;17816,825
20181011;1;17200;16960,988
20181011;2;16600;16322,788
20181011;3;16300;16075,025
20181011;4;16500;16140,025
20181011;5;16900;16267,900
20181011;6;18400;17119,725
20181011;7;21000;19822,400
20181011;8;22100;21471,163
20181011;9;22700;22252,500
20181011;10;22700;22339,638
20181011;11;22600;22029,488
20181011;12;22500;22261,825
20181011;13;22600;22183,438
20181011;14;22600;22103,338
20181011;15;22000;21877,113
20181011;16;21700;21664,888
20181011;17;21400;21420,125
20181011;18;21600;21461,088
20181011;19;23600;22784,125
20181011;20;23600;23447,813
20181011;21;22900;22673,400
20181011;22;21400;21024,600
20181011;23;19600;19230,825
20181011;24;18100;17960,513
20181012;1;17100;16959,388
20181012;2;16400;16374,338
20181012;3;16200;15997,075
20181012;4;16200;15997,813
20181012;5;16600;16331,350
20181012;6;18100;17157,075
20181012;7;21000;19579,938
20181012;8;22100;21145,900
20181012;9;22500;22067,963
20181012;10;22400;22366,938
20181012;11;22300;22128,438
20181012;12;22400;22535,500
20181012;13;22400;22439,550
20181012;14;22300;22431,638
20181012;15;21900;21937,538
20181012;16;21700;21747,938
20181012;17;21400;21485,050
20181012;18;21400;21496,650
20181012;19;23300;22590,738
20181012;20;23300;22976,088
20181012;21;22700;22222,413
20181012;22;21200;20717,650
20181012;23;19500;19105,475
20181012;24;18000;17856,025
20181013;1;17000;16805,625
20181013;2;16300;16024,050
20181013;3;15800;15700,400
20181013;4;15800;15645,625
20181013;5;16000;15684,700
20181013;6;16300;15919,313
20181013;7;17300;16877,425
20181013;8;18800;17849,238
20181013;9;19800;19080,238
20181013;10;20100;19873,613
20181013;11;20200;20061,788
20181013;12;20200;20204,163
20181013;13;20000;19909,463
20181013;14;19700;19544,663
20181013;15;19000;18875,700
20181013;16;18500;18536,113
20181013;17;18400;18170,863
20181013;18;18900;18189,525
20181013;19;20600;19640,525
20181013;20;20500;20037,575
20181013;21;19900;19389,600
20181013;22;18600;18152,938
20181013;23;17500;17027,013
20181013;24;16400;15983,950
20181014;1;15300;14912,675
20181014;2;14700;14340,050
20181014;3;14200;13955,275
20181014;4;14100;13700,113
20181014;5;14200;13570,425
20181014;6;14400;13810,088
20181014;7;14600;14192,175
20181014;8;15200;14388,825
20181014;9;16100;15296,650
20181014;10;17000;16179,000
20181014;11;17400;16598,888
20181014;12;17600;16746,675
20181014;13;17600;16607,125
20181014;14;17700;16479,513
20181014;15;17300;16103,663
20181014;16;16900;15781,675
20181014;17;16900;15685,325
20181014;18;17800;16066,900
20181014;19;19300;17880,025
20181014;20;19400;18561,250
20181014;21;18700;18127,300
20181014;22;17800;17268,775
20181014;23;16900;16257,325
20181014;24;15800;15295,300
20181015;1;15000;14461,325
20181015;2;14700;14179,963
20181015;3;14600;13997,325
20181015;4;14700;14147,575
20181015;5;15200;14562,288
20181015;6;17100;15480,138
20181015;7;20200;18770,013
20181015;8;21600;20741,263
20181015;9;22200;21673,363
20181015;10;22300;21862,625
20181015;11;22300;21621,138
20181015;12;22300;21899,200
20181015;13;22400;21825,900
20181015;14;22400;21784,775
20181015;15;21900;21390,813
20181015;16;21800;21209,650
20181015;17;21500;21025,688
20181015;18;22300;21071,513
20181015;19;23400;22580,763
20181015;20;23400;23122,925
20181015;21;22800;22355,563
20181015;22;21200;20696,313
20181015;23;19400;19058,975
20181015;24;18000;17835,238
20181016;1;17000;16881,563
20181016;2;16450;16347,888
20181016;3;16100;16010,063
20181016;4;16300;16037,913
20181016;5;16800;16269,800
20181016;6;18000;17097,463
20181016;7;21000;19878,088
20181016;8;22000;21469,975
20181016;9;22600;22186,713
20181016;10;22600;22332,200
20181016;11;22450;22045,838
20181016;12;22550;22074,113
20181016;13;22550;22264,563
20181016;14;22550;22311,688
20181016;15;22100;21952,000
20181016;16;21800;21690,863
20181016;17;21600;21414,600
20181016;18;22000;21528,788
20181016;19;23600;22945,338
20181016;20;23600;23304,388
20181016;21;23000;22617,238
20181016;22;21300;21018,963
20181016;23;19700;19202,550
20181016;24;18200;17950,925
20181017;1;17000;16769,613
20181017;2;16450;16302,975
20181017;3;16200;15961,563
20181017;4;16300;15989,413
20181017;5;16700;16207,763
20181017;6;18100;17132,950
20181017;7;20900;19979,525
20181017;8;21950;21523,700
20181017;9;22600;22255,525
20181017;10;22600;22306,863
20181017;11;22550;22084,325
20181017;12;22650;22259,213
20181017;13;22700;22284,388
20181017;14;22700;22292,863
20181017;15;22150;21947,113
20181017;16;21850;21775,600
20181017;17;21650;21557,313
20181017;18;22000;21758,350
20181017;19;23650;23101,950
20181017;20;23550;23357,200
20181017;21;22950;22664,125
20181017;22;21300;21002,638
20181017;23;19600;19405,288
20181017;24;18100;17985,238
20181018;1;17100;17050,950
20181018;2;16500;16458,075
20181018;3;16150;16168,275
20181018;4;16300;16193,200
20181018;5;16700;16462,938
20181018;6;18100;17263,200
20181018;7;21000;19910,438
20181018;8;22000;21527,788
20181018;9;22550;22411,450
20181018;10;22600;22491,913
20181018;11;22550;22279,150
20181018;12;22600;22556,400
20181018;13;22700;22507,825
20181018;14;22700;22441,813
20181018;15;22200;22058,913
20181018;16;22000;21855,225
20181018;17;21600;21591,350
20181018;18;22100;21900,425
20181018;19;23700;23344,350
20181018;20;23600;23631,225
20181018;21;22800;22906,475
20181018;22;21300;21243,100
20181018;23;19600;19450,675
20181018;24;18200;18173,863
20181019;1;17050;17138,463
20181019;2;16550;16555,663
20181019;3;16200;16234,250
20181019;4;16250;16355,525
20181019;5;16850;16590,313
20181019;6;18100;17419,925
20181019;7;21250;20185,113
20181019;8;22050;21808,625
20181019;9;22650;22533,463
20181019;10;22650;22763,213
20181019;11;22650;22597,438
20181019;12;22700;22921,625
20181019;13;22800;22991,488
20181019;14;22750;22846,913
20181019;15;22300;22391,025
20181019;16;22000;22151,625
20181019;17;21700;22034,800
20181019;18;22350;22212,063
20181019;19;23650;23288,238
20181019;20;23450;23403,775
20181019;21;22700;22672,700
20181019;22;21200;21117,175
20181019;23;19500;19578,888
20181019;24;18100;18357,388
20181020;1;17100;17209,413
20181020;2;16400;16564,063
20181020;3;16000;16116,938
20181020;4;15800;15951,538
20181020;5;15950;15928,638
20181020;6;16300;16212,788
20181020;7;17500;17201,375
20181020;8;18800;18146,763
20181020;9;19800;19280,950
20181020;10;20200;20004,563
20181020;11;20500;20390,300
20181020;12;20600;20529,775
20181020;13;20400;20374,725
20181020;14;20200;19913,438
20181020;15;19400;19321,738
20181020;16;19050;19091,188
20181020;17;18900;18981,188
20181020;18;20000;19460,063
20181020;19;20700;20460,113
20181020;20;20600;20407,588
20181020;21;19750;19736,888
20181020;22;18450;18609,913
20181020;23;17350;17589,850
20181020;24;16250;16333,550
20181021;1;15300;15274,050
20181021;2;14700;14630,375
20181021;3;14300;14296,225
20181021;4;14000;14205,500
20181021;5;14100;14199,600
20181021;6;14400;14243,888
20181021;7;14800;14774,675
20181021;8;15450;15029,938
20181021;9;16500;15901,663
20181021;10;17100;16717,225
20181021;11;17400;17167,375
20181021;12;17500;17362,863
20181021;13;17500;17267,638
20181021;14;17400;17182,938
20181021;15;17000;16768,488
20181021;16;16600;16435,225
20181021;17;16700;16382,413
20181021;18;18300;17044,300
20181021;19;19200;18578,488
20181021;20;19300;18894,725
20181021;21;18800;18557,963
20181021;22;17950;17703,913
20181021;23;17000;16954,813
20181021;24;15800;16079,425
20181022;1;15150;15214,238
20181022;2;14750;14746,638
20181022;3;14650;14584,363
20181022;4;14800;14604,500
20181022;5;15400;15025,488
20181022;6;17300;16183,075
20181022;7;20600;19472,875
20181022;8;21800;21471,600
20181022;9;22600;22466,763
20181022;10;22700;22809,025
20181022;11;22700;22558,288
20181022;12;22800;22669,938
20181022;13;22850;22731,725
20181022;14;22950;22664,000
20181022;15;22450;22162,388
20181022;16;22250;21972,363
20181022;17;22000;21880,538
20181022;18;22850;22262,288
20181022;19;23800;23435,463
20181022;20;23650;23480,900
20181022;21;22800;22764,275
20181022;22;21300;21235,788
20181022;23;19600;19478,550
20181022;24;18300;18109,600
20181023;1;17200;16962,675
20181023;2;16600;16575,025
20181023;3;16300;16273,975
20181023;4;16400;16257,188
20181023;5;16900;16576,338
20181023;6;18250;17384,750
20181023;7;21550;20119,800
20181023;8;22450;21897,225
20181023;9;23150;22623,075
20181023;10;23150;22884,638
20181023;11;23150;22835,688
20181023;12;23250;23244,513
20181023;13;23250;23377,513
20181023;14;23350;23455,425
20181023;15;22750;23082,238
20181023;16;22450;22973,213
20181023;17;22350;22724,650
20181023;18;23600;23011,088
20181023;19;24000;23723,563
20181023;20;23800;23669,650
20181023;21;22900;22970,638
20181023;22;21500;21289,513
20181023;23;19900;19646,725
20181023;24;18400;18249,525
20181024;1;17300;17201,913
20181024;2;16700;16756,625
20181024;3;16500;16377,213
20181024;4;16500;16400,675
20181024;5;17000;16599,025
20181024;6;18400;17397,138
20181024;7;21800;20237,250
20181024;8;22600;21931,138
20181024;9;23250;22769,013
20181024;10;23300;22896,263
20181024;11;23300;22577,150
20181024;12;23400;22875,175
20181024;13;23550;22879,513
20181024;14;23600;22733,475
20181024;15;23100;22402,713
20181024;16;22700;22231,975
20181024;17;22600;22008,425
20181024;18;23800;22534,163
20181024;19;24200;23690,338
20181024;20;24150;23838,188
20181024;21;23350;23126,688
20181024;22;21850;21487,075
20181024;23;20050;19851,738
20181024;24;18550;18587,888
20181025;1;17400;17454,763
20181025;2;17000;16860,088
20181025;3;16700;16573,550
20181025;4;16800;16629,750
20181025;5;17200;16820,138
20181025;6;18300;17589,250
20181025;7;21900;20434,325
20181025;8;22800;22384,800
20181025;9;23400;23180,975
20181025;10;23400;23309,388
20181025;11;23500;23351,625
20181025;12;23650;23576,275
20181025;13;23800;23536,050
20181025;14;23900;23483,850
20181025;15;23500;22943,988
20181025;16;23200;22737,963
20181025;17;23000;22508,188
20181025;18;23700;22874,338
20181025;19;24400;23752,000
20181025;20;24400;23799,300
20181025;21;23600;23165,000
20181025;22;21800;21543,875
20181025;23;20200;19866,150
20181025;24;18700;18639,150
20181026;1;17500;17594,250
20181026;2;16900;16945,813
20181026;3;16600;16751,275
20181026;4;16700;16832,613
20181026;5;17200;17041,150
20181026;6;18600;17757,438
20181026;7;21700;20590,663
20181026;8;22700;22300,750
20181026;9;23200;22989,288
20181026;10;23300;23226,375
20181026;11;23300;23097,475
20181026;12;23400;23278,575
20181026;13;23400;23289,813
20181026;14;23600;23201,438
20181026;15;23100;22732,013
20181026;16;22800;22355,175
20181026;17;22600;21870,163
20181026;18;23600;22374,375
20181026;19;24100;23182,575
20181026;20;24100;23166,813
20181026;21;23200;22685,113
20181026;22;21700;21212,788
20181026;23;20000;19705,863
20181026;24;18600;18358,750
20181027;1;17400;17237,338
20181027;2;16700;16563,725
20181027;3;16400;16217,388
20181027;4;16400;16120,913
20181027;5;16500;16195,438
20181027;6;16900;16272,313
20181027;7;18300;17423,238
20181027;8;19100;18443,913
20181027;9;20200;19584,300
20181027;10;20900;20518,775
20181027;11;21200;20628,450
20181027;12;21200;20834,538
20181027;13;21100;20581,075
20181027;14;20900;20194,275
20181027;15;20300;19569,288
20181027;16;19900;19420,850
20181027;17;19900;19460,825
20181027;18;20900;20092,163
20181027;19;21200;20886,000
20181027;20;21100;20694,850
20181027;21;20300;20084,225
20181027;22;19300;18889,575
20181027;23;18100;17746,350
20181027;24;16900;16662,150
20181028;1;15800;15562,350
20181028;2;15100;15013,413
20181028;2A;15100;14587,438
20181028;3;14700;14450,800
20181028;4;14500;14403,625
20181028;5;14500;14372,400
20181028;6;14800;14598,988
20181028;7;15200;15014,588
20181028;8;16100;15956,313
20181028;9;17100;17172,550
20181028;10;17800;17964,350
20181028;11;18100;18225,550
20181028;12;18200;18375,188
20181028;13;18300;18547,813
20181028;14;18100;18532,638
20181028;15;17900;18178,875
20181028;16;17900;18038,988
20181028;17;19400;18728,938
20181028;18;19600;19552,413
20181028;19;19700;19622,825
20181028;20;19500;19558,988
20181028;21;19000;18827,313
20181028;22;18000;17776,400
20181028;23;17200;17084,375
20181028;24;16100;16166,413
20181029;1;15400;15633,888
20181029;2;15000;15274,863
20181029;3;14800;15064,025
20181029;4;15000;15233,788
20181029;5;15600;15698,788
20181029;6;17800;16765,813
20181029;7;20900;19593,225
20181029;8;22300;21806,613
20181029;9;23000;23020,375
20181029;10;23100;23377,575
20181029;11;23200;23175,963
20181029;12;23300;23450,588
20181029;13;23400;23550,600
20181029;14;23600;23404,125
20181029;15;23100;23042,575
20181029;16;23000;22910,450
20181029;17;24400;23578,225
20181029;18;24400;24084,213
20181029;19;24100;23697,825
20181029;20;23900;23578,150
20181029;21;23100;22777,438
20181029;22;21800;21169,138
20181029;23;20000;19413,825
20181029;24;18600;18148,513
20181030;1;17100;17065,613
20181030;2;16600;16556,713
20181030;3;16350;16285,650
20181030;4;16350;16313,350
20181030;5;16850;16593,525
20181030;6;18150;17445,163
20181030;7;20950;19565,350
20181030;8;22150;21362,475
20181030;9;22650;21976,325
20181030;10;22650;22182,313
20181030;11;22600;22002,400
20181030;12;22650;22296,350
20181030;13;22750;22566,200
20181030;14;22850;22449,450
20181030;15;22350;22023,375
20181030;16;22250;21862,238
20181030;17;23850;22610,750
20181030;18;23900;23735,638
20181030;19;23850;23441,763
20181030;20;23600;23360,063
20181030;21;22700;22651,213
20181030;22;21100;20972,513
20181030;23;19300;19333,050
20181030;24;17800;18020,800
20181031;1;17000;16927,863
20181031;2;16500;16437,125
20181031;3;16200;16114,113
20181031;4;16400;16277,988
20181031;5;16900;16429,450
20181031;6;18000;17308,288
20181031;7;20700;19571,538
20181031;8;21900;21380,400
20181031;9;22500;22173,338
20181031;10;22500;22196,838
20181031;11;22400;21919,838
20181031;12;22500;22160,650
20181031;13;22500;22156,938
20181031;14;22600;22074,588
20181031;15;22200;21635,075
20181031;16;22200;21639,975
20181031;17;23700;22431,050
20181031;18;23800;23566,050
20181031;19;23600;23326,525
20181031;20;23400;23122,450
20181031;21;22300;22152,188
20181031;22;20500;20445,438
20181031;23;18700;18358,238
20181031;24;17200;16689,988
20181101;1;15700;15637,088
20181101;2;14900;15050,538
20181101;3;14500;14658,750
20181101;4;14300;14479,600
20181101;5;14200;14534,088
20181101;6;14100;14407,425
20181101;7;14000;14231,438
20181101;8;14800;14736,363
20181101;9;15400;15472,463
20181101;10;15600;15660,450
20181101;11;15600;15615,513
20181101;12;15300;15240,188
20181101;13;15500;15174,150
20181101;14;15500;15295,250
20181101;15;15200;15070,150
20181101;16;15600;15086,350
20181101;17;16900;16059,575
20181101;18;17300;16981,088
20181101;19;17400;17086,025
20181101;20;17400;17202,775
20181101;21;17000;16936,400
20181101;22;16500;16336,325
20181101;23;15700;15521,438
20181101;24;14600;14552,888
20181102;1;13900;13783,700
20181102;2;13600;13461,413
20181102;3;13400;13325,025
20181102;4;13500;13311,013
20181102;5;14000;13690,838
20181102;6;15400;14610,688
20181102;7;17300;16551,250
20181102;8;18800;18024,475
20181102;9;19900;19286,488
20181102;10;20400;19829,675
20181102;11;20500;19875,250
20181102;12;20500;20025,538
20181102;13;20500;20074,288
20181102;14;20500;20165,925
20181102;15;19900;19920,075
20181102;16;19500;19823,075
20181102;17;21300;20740,650
20181102;18;21400;21510,725
20181102;19;21100;21270,650
20181102;20;21100;21065,050
20181102;21;20300;20363,850
20181102;22;19200;19093,200
20181102;23;18100;17742,988
20181102;24;16800;16683,850
20181103;1;16000;15751,550
20181103;2;15500;15221,488
20181103;3;15200;14951,825
20181103;4;15100;14929,200
20181103;5;15300;14977,650
20181103;6;15700;15290,988
20181103;7;16900;16226,988
20181103;8;18200;17253,425
20181103;9;19300;18506,938
20181103;10;19800;19446,050
20181103;11;20100;19853,663
20181103;12;20100;20010,175
20181103;13;20000;19795,025
20181103;14;19800;19643,475
20181103;15;19100;19196,675
20181103;16;19100;19150,688
20181103;17;20700;19875,100
20181103;18;20800;20431,150
20181103;19;20300;20136,888
20181103;20;20300;19955,950
20181103;21;19500;19181,050
20181103;22;18500;18101,063
20181103;23;17600;16997,475
20181103;24;16400;15960,550
20181104;1;15000;15033,000
20181104;2;14500;14516,313
20181104;3;14200;14041,888
20181104;4;14000;13933,488
20181104;5;14100;13961,313
20181104;6;14300;14136,263
20181104;7;14700;14418,463
20181104;8;15300;14843,125
20181104;9;16300;15917,550
20181104;10;17000;16744,450
20181104;11;17300;17351,600
20181104;12;17400;17461,038
20181104;13;17500;17658,813
20181104;14;17600;17717,713
20181104;15;17200;17512,513
20181104;16;17500;17439,225
20181104;17;18900;18342,875
20181104;18;19100;19096,600
20181104;19;19200;19164,825
20181104;20;19300;19188,038
20181104;21;18600;18607,675
20181104;22;17700;17638,900
20181104;23;16900;16728,738
20181104;24;15800;15852,825
20181105;1;15000;15016,638
20181105;2;14700;14674,900
20181105;3;14600;14457,588
20181105;4;14700;14495,800
20181105;5;15300;14896,100
20181105;6;17100;15998,613
20181105;7;20200;18993,850
20181105;8;21600;21095,500
20181105;9;22600;22417,975
20181105;10;22600;22598,175
20181105;11;22800;22397,513
20181105;12;22800;22503,113
20181105;13;23000;22422,100
20181105;14;23200;22414,925
20181105;15;22700;21978,113
20181105;16;22800;22060,400
20181105;17;24100;22960,650
20181105;18;24100;23647,825
20181105;19;23600;23494,725
20181105;20;23400;23329,188
20181105;21;22700;22620,825
20181105;22;21300;21221,125
20181105;23;19600;19513,150
20181105;24;18200;18088,975
20181106;1;17100;17138,138
20181106;2;16500;16608,863
20181106;3;16300;16310,150
20181106;4;16400;16287,300
20181106;5;16900;16655,288
20181106;6;18300;17536,438
20181106;7;20900;19772,650
20181106;8;22100;21487,650
20181106;9;22700;22334,663
20181106;10;22900;22387,225
20181106;11;22900;22105,300
20181106;12;23000;22229,763
20181106;13;23100;22374,163
20181106;14;23200;22286,725
20181106;15;22700;22020,963
20181106;16;22900;22113,438
20181106;17;24400;23130,625
20181106;18;24200;23800,750
20181106;19;24000;23559,113
20181106;20;23800;23515,713
20181106;21;23100;22761,475
20181106;22;21600;21139,875
20181106;23;20000;19364,825
20181106;24;18400;18115,075
20181107;1;17300;17204,300
20181107;2;16700;16615,525
20181107;3;16500;16356,263
20181107;4;16600;16371,900
20181107;5;17100;16681,025
20181107;6;18600;17615,775
20181107;7;21100;19915,000
20181107;8;22300;21736,538
20181107;9;22900;22615,738
20181107;10;22900;22765,238
20181107;11;22900;22333,263
20181107;12;23000;22445,513
20181107;13;23000;22447,138
20181107;14;23000;22502,250
20181107;15;22500;22328,088
20181107;16;22500;22382,688
20181107;17;24200;23598,700
20181107;18;24200;24049,038
20181107;19;24000;23762,200
20181107;20;23900;23679,975
20181107;21;23200;23033,025
20181107;22;21600;21479,213
20181107;23;20000;19895,613
20181107;24;18500;18520,313
20181108;1;17300;17449,325
20181108;2;16700;16872,275
20181108;3;16500;16583,988
20181108;4;16600;16679,963
20181108;5;17100;16934,075
20181108;6;18700;17756,625
20181108;7;21200;20304,150
20181108;8;22300;21952,175
20181108;9;22900;22669,338
20181108;10;22900;22786,475
20181108;11;22900;22548,825
20181108;12;23000;22783,575
20181108;13;23000;22741,513
20181108;14;23000;22891,363
20181108;15;22500;22681,038
20181108;16;22500;22797,025
20181108;17;24300;23868,663
20181108;18;24300;24316,863
20181108;19;24000;23999,575
20181108;20;23900;23856,450
20181108;21;23200;23176,825
20181108;22;21600;21689,213
20181108;23;20000;19955,438
20181108;24;18500;18612,500
20181109;1;17400;17430,125
20181109;2;16900;16963,838
20181109;3;16600;16658,225
20181109;4;16600;16759,600
20181109;5;17200;17130,913
20181109;6;18700;17971,125
20181109;7;21400;20579,175
20181109;8;22600;22250,538
20181109;9;23000;23097,100
20181109;10;23000;23292,725
20181109;11;22900;23112,513
20181109;12;23000;23275,225
20181109;13;23100;23447,650
20181109;14;23100;23463,300
20181109;15;22800;23185,400
20181109;16;22800;23223,638
20181109;17;24200;24109,350
20181109;18;24200;24441,688
20181109;19;23900;23910,225
20181109;20;23800;23632,025
20181109;21;23100;22916,300
20181109;22;21400;21421,663
20181109;23;19900;19821,125
20181109;24;18400;18580,200
20181110;1;17400;17476,938
20181110;2;16700;16865,875
20181110;3;16400;16465,825
20181110;4;16300;16320,200
20181110;5;16500;16422,713
20181110;6;16900;16659,963
20181110;7;18000;17762,500
20181110;8;19200;18700,863
20181110;9;20200;20003,963
20181110;10;20400;20747,488
20181110;11;20600;20902,063
20181110;12;20600;21011,350
20181110;13;20400;20759,063
20181110;14;20200;20394,150
20181110;15;19600;19752,000
20181110;16;19800;19768,638
20181110;17;21200;20845,513
20181110;18;21300;21114,075
20181110;19;21100;20766,888
20181110;20;20800;20402,400
20181110;21;20100;19812,463
20181110;22;19000;18646,625
20181110;23;17700;17627,450
20181110;24;16500;16384,438
20181111;1;15400;15384,800
20181111;2;14800;14719,138
20181111;3;14400;14410,075
20181111;4;14200;14108,300
20181111;5;14350;14135,088
20181111;6;14500;14146,988
20181111;7;14500;14480,800
20181111;8;15400;14602,038
20181111;9;16300;15528,025
20181111;10;17000;16225,288
